,Rho,Cos,Ion Temperature,Minimum Energy
591,0.9272727272727272,0.875,0.6085613808664754,11.312099091345859
592,0.9292929292929293,-0.875,0.6046794225399259,140.68477442301625
593,0.9292929292929293,-0.625,0.6046794225399259,129.25750828327068
594,0.9292929292929293,-0.375,0.6046794225399259,107.48717736126818
595,0.9292929292929293,-0.125,0.6046794225399259,80.41533321097158
596,0.9292929292929293,0.125,0.6046794225399259,55.36373953418511
597,0.9292929292929293,0.375,0.6046794225399259,36.686333133219506
598,0.9292929292929293,0.625,0.6046794225399259,20.89099973375246
599,0.9292929292929293,0.875,0.6046794225399259,10.768452309041832
600,0.9313131313131313,-0.875,0.6007902652576749,133.30847420175377
601,0.9313131313131313,-0.625,0.6007902652576749,122.4990861457681
602,0.9313131313131313,-0.375,0.6007902652576749,101.9060174579645
603,0.9313131313131313,-0.125,0.6007902652576749,76.28974554711567
604,0.9313131313131313,0.125,0.6007902652576749,52.56727560087432
605,0.9313131313131313,0.375,0.6007902652576749,34.861941550715585
606,0.9313131313131313,0.625,0.6007902652576749,19.85728998129247
607,0.9313131313131313,0.875,0.6007902652576749,10.232804947624745
608,0.9333333333333333,-0.875,0.5968935072774472,126.1142184074666
609,0.9333333333333333,-0.625,0.5968935072774472,115.90590357141438
610,0.9333333333333333,-0.375,0.5968935072774472,96.45805432717594
611,0.9333333333333333,-0.125,0.5968935072774472,72.25843677884079
612,0.9333333333333333,0.125,0.5968935072774472,49.83105338516485
613,0.9333333333333333,0.375,0.5968935072774472,33.07447777983243
614,0.9333333333333333,0.625,0.5968935072774472,18.844083193409126
615,0.9333333333333333,0.875,0.5968935072774472,9.70801360346171
616,0.9353535353535354,-0.875,0.5929882467539789,119.10300297615147
617,0.9353535353535354,-0.625,0.5929882467539789,109.47895244162285
618,0.9353535353535354,-0.375,0.5929882467539789,91.14427468962019
619,0.9353535353535354,-0.125,0.5929882467539789,68.3223485442361
620,0.9353535353535354,0.125,0.5929882467539789,47.155890459866946
621,0.9353535353535354,0.375,0.5929882467539789,31.324584764573462
622,0.9353535353535354,0.625,0.5929882467539789,17.851761691960476
623,0.9353535353535354,0.875,0.5929882467539789,9.194266377504386
624,0.9373737373737374,-0.875,0.5890740524906745,112.27575603787952
625,0.9373737373737374,-0.625,0.5890740524906745,103.2191628602803
626,0.9373737373737374,-0.375,0.5890740524906745,85.9656148811801
627,0.9373737373737374,-0.125,0.5890740524906745,64.48238626266294
628,0.9373737373737374,0.125,0.5890740524906745,44.542581274595136
629,0.9373737373737374,0.375,0.5890740524906745,29.612891783100626
630,0.9373737373737374,0.625,0.5890740524906745,16.880700380601024
631,0.9373737373737374,0.875,0.5890740524906745,8.691747339568076
632,0.9393939393939394,-0.875,0.5851516425287563,105.63324264328139
633,0.9393939393939394,-0.625,0.5851516425287563,97.12731551073325
634,0.9393939393939394,-0.375,0.5851516425287563,80.92288774020756
635,0.9393939393939394,-0.125,0.5851516425287563,60.739364139297244
636,0.9393939393939394,0.125,0.5851516425287563,41.99185903383245
637,0.9393939393939394,0.375,0.5851516425287563,27.939989022164546
638,0.9393939393939394,0.625,0.5851516425287563,15.931252246324348
639,0.9393939393939394,0.875,0.5851516425287563,8.200629070592722
640,0.9414141414141415,-0.875,0.5812218349130798,99.14664165150744
641,0.9414141414141415,-0.625,0.5812218349130798,91.1770424076478
642,0.9414141414141415,-0.375,0.5812218349130798,75.9944010898478
643,0.9414141414141415,-0.125,0.5812218349130798,57.07735107108806
644,0.9414141414141415,0.125,0.5812218349130798,39.4930101639454
645,0.9414141414141415,0.375,0.5812218349130798,26.29893636355782
646,0.9414141414141415,0.625,0.5812218349130798,14.999492469103291
647,0.9414141414141415,0.875,0.5812218349130798,7.718873608981109
648,0.9434343434343435,-0.875,0.5772847417229049,92.84856181389299
649,0.9434343434343435,-0.625,0.5772847417229049,85.39833486115513
650,0.9434343434343435,-0.375,0.5772847417229049,71.20516172754427
651,0.9434343434343435,-0.125,0.5772847417229049,53.51513784066514
652,0.9434343434343435,0.125,0.5772847417229049,37.059035571084415
653,0.9434343434343435,0.375,0.5772847417229049,24.698382331594317
654,0.9434343434343435,0.625,0.5772847417229049,14.090351817732031
655,0.9434343434343435,0.875,0.5772847417229049,7.2490206034893365
656,0.9454545454545454,-0.875,0.5733400585812277,86.7403983772547
657,0.9454545454545454,-0.625,0.5733400585812277,79.79252303485855
658,0.9454545454545454,-0.375,0.5733400585812277,66.5564129046069
659,0.9454545454545454,-0.125,0.5733400585812277,50.05384167930835
660,0.9454545454545454,0.125,0.5733400585812277,34.690867090940436
661,0.9454545454545454,0.375,0.5733400585812277,23.1390450854029
662,0.9454545454545454,0.625,0.5733400585812277,13.204278083857714
663,0.9454545454545454,0.875,0.5733400585812277,6.791295647916004
664,0.9474747474747475,-0.875,0.5693874797503542,80.82333948895051
665,0.9474747474747475,-0.625,0.5693874797503542,74.3607896442586
666,0.9474747474747475,-0.375,0.5693874797503542,62.04931879080622
667,0.9474747474747475,-0.125,0.5693874797503542,46.694558004060006
668,0.9474747474747475,0.125,0.5693874797503542,32.38944813286877
669,0.9474747474747475,0.375,0.5693874797503542,21.62166635279303
670,0.9474747474747475,0.625,0.5693874797503542,12.341687946273773
671,0.9474747474747475,0.875,0.5693874797503542,6.345896821470525
672,0.9494949494949495,-0.875,0.5654267078625085,75.09849616468875
673,0.9494949494949495,-0.625,0.5654267078625085,69.10426903577881
674,0.9494949494949495,-0.375,0.5654267078625085,57.68502655444805
675,0.9494949494949495,-0.125,0.5654267078625085,43.438389935459575
676,0.9494949494949495,0.125,0.5654267078625085,30.155742512932118
677,0.9494949494949495,0.375,0.5654267078625085,20.147010826935993
678,0.9494949494949495,0.625,0.5654267078625085,11.503034445192444
679,0.9494949494949495,0.875,0.5654267078625085,5.913046952407119
680,0.9515151515151515,-0.875,0.5614575013165244,69.54283240376937
681,0.9515151515151515,-0.625,0.5614575013165244,64.00188153448171
682,0.9515151515151515,-0.375,0.5614575013165244,53.44618592669812
683,0.9515151515151515,-0.125,0.5614575013165244,40.272584759188376
684,0.9515151515151515,0.125,0.5614575013165244,27.98116602991788
685,0.9515151515151515,0.375,0.5614575013165244,18.709513410041296
686,0.9515151515151515,0.625,0.5614575013165244,10.685169838251616
687,0.9515151515151515,0.875,0.5614575013165244,5.491111948649326
688,0.9535353535353536,-0.875,0.5574800947971086,64.18403328980561
689,0.9535353535353536,-0.625,0.5574800947971086,59.07913413772009
690,0.9535353535353536,-0.375,0.5574800947971086,49.35415697931273
691,0.9535353535353536,-0.125,0.5574800947971086,37.21331174196034
692,0.9535353535353536,0.125,0.5574800947971086,25.87701127758564
693,0.9535353535353536,0.375,0.5574800947971086,17.316756070450836
694,0.9535353535353536,0.625,0.5574800947971086,9.89242748731117
695,0.9535353535353536,0.875,0.5574800947971086,5.082316367830206
696,0.9555555555555556,-0.875,0.5534949663184949,59.023557028435114
697,0.9555555555555556,-0.625,0.5534949663184949,54.337451992283434
698,0.9555555555555556,-0.375,0.5534949663184949,45.41030422227144
699,0.9555555555555556,-0.125,0.5534949663184949,34.26182002011518
700,0.9555555555555556,0.125,0.5534949663184949,23.84433478661832
701,0.9555555555555556,0.375,0.5534949663184949,15.96956288648358
702,0.9555555555555556,0.625,0.5534949663184949,9.125297786698743
703,0.9555555555555556,0.875,0.5534949663184949,4.686901307922489
704,0.9575757575757575,-0.875,0.5495024134901914,54.062980693712
705,0.9575757575757575,-0.625,0.5495024134901914,49.77837064342801
706,0.9575757575757575,-0.375,0.5495024134901914,41.61608621370727
707,0.9575757575757575,-0.125,0.5495024134901914,31.419432159413486
708,0.9575757575757575,0.125,0.5495024134901914,21.884246917134977
709,0.9575757575757575,0.375,0.5495024134901914,14.66879631313206
710,0.9575757575757575,0.625,0.5495024134901914,8.384293722759336
711,0.9575757575757575,0.875,0.5495024134901914,4.3051191949227805
712,0.9595959595959596,-0.875,0.5455024030170559,49.302606499421806
713,0.9595959595959596,-0.625,0.5455024030170559,45.4023321813372
714,0.9595959595959596,-0.375,0.5455024030170559,37.97218950823402
715,0.9595959595959596,-0.125,0.5455024030170559,28.68706052674409
716,0.9595959595959596,0.125,0.5455024030170559,19.997722655116714
717,0.9595959595959596,0.375,0.5455024030170559,13.415327435219883
718,0.9595959595959596,0.625,0.5455024030170559,7.669953070583952
719,0.9595959595959596,0.875,0.5455024030170559,3.9372349047322537
720,0.9616161616161616,-0.875,0.5414948495833994,44.73780947213515
721,0.9616161616161616,-0.625,0.5414948495833994,41.20255561215368
722,0.9616161616161616,-0.375,0.5414948495833994,34.47057712508003
723,0.9616161616161616,-0.125,0.5414948495833994,26.056780433586596
724,0.9616161616161616,0.125,0.5414948495833994,18.178033090728167
725,0.9616161616161616,0.375,0.5414948495833994,12.20397475257624
726,0.9616161616161616,0.625,0.5414948495833994,6.978120988233862
727,0.9616161616161616,0.875,0.5414948495833994,3.5804817539238925
728,0.9636363636363636,-0.875,0.5374795416675522,40.36260175644407
729,0.9636363636363636,-0.625,0.5374795416675522,37.17906351099648
730,0.9636363636363636,-0.375,0.5374795416675522,31.116757268163123
731,0.9636363636363636,-0.125,0.5374795416675522,23.53731251593857
732,0.9636363636363636,0.125,0.5374795416675522,16.434363915157732
733,0.9636363636363636,0.375,0.5374795416675522,11.042667007900056
734,0.9636363636363636,0.625,0.5374795416675522,6.315877909222813
735,0.9636363636363636,0.875,0.5374795416675522,3.23977258603109
736,0.9656565656565657,-0.875,0.5334562134526414,36.19777010911286
737,0.9656565656565657,-0.625,0.5334562134526414,33.348094945533745
738,0.9656565656565657,-0.375,0.5334562134526414,27.92147362623049
739,0.9656565656565657,-0.125,0.5334562134526414,21.134448132130174
740,0.9656565656565657,0.125,0.5334562134526414,14.769179919738008
741,0.9656565656565657,0.375,0.5334562134526414,9.93216293225802
742,0.9656565656565657,0.625,0.5334562134526414,5.682332415917353
743,0.9656565656565657,0.875,0.5334562134526414,2.913970534222762
744,0.9676767676767677,-0.875,0.5294247436428331,32.245335471919375
745,0.9676767676767677,-0.625,0.5294247436428331,29.711604227960585
746,0.9676767676767677,-0.375,0.5294247436428331,24.886554554364032
747,0.9676767676767677,-0.125,0.5294247436428331,18.84981499823449
748,0.9676767676767677,0.125,0.5294247436428331,13.183829415993568
749,0.9676767676767677,0.375,0.5294247436428331,8.873503670609782
750,0.9676767676767677,0.625,0.5294247436428331,5.077950213951452
751,0.9676767676767677,0.875,0.5294247436428331,2.603270990507279
752,0.9696969696969697,-0.875,0.5253852404206485,28.507410693817036
753,0.9696969696969697,-0.625,0.5253852404206485,26.271631680979276
754,0.9696969696969697,-0.375,0.5253852404206485,22.013902973708653
755,0.9696969696969697,-0.125,0.5253852404206485,16.6851007638584
756,0.9696969696969697,0.125,0.5253852404206485,11.679706325472738
757,0.9696969696969697,0.375,0.5253852404206485,7.867764131720496
758,0.9696969696969697,0.625,0.5253852404206485,4.503524050849848
759,0.9696969696969697,0.875,0.5253852404206485,2.3080994346326436
760,0.9717171717171718,-0.875,0.5213378446371623,24.957831285980408
761,0.9717171717171718,-0.625,0.5213378446371623,23.004186083188248
762,0.9717171717171718,-0.375,0.5213378446371623,19.283664851561586
763,0.9717171717171718,-0.125,0.5213378446371623,14.62557377181889
764,0.9717171717171718,0.125,0.5213378446371623,10.246774720319175
765,0.9717171717171718,0.375,0.5213378446371623,6.908363060581967
766,0.9717171717171718,0.625,0.5213378446371623,3.9553617460433443
767,0.9717171717171718,0.875,0.5213378446371623,2.0265544388081733
768,0.9737373737373738,-0.875,0.5172827749163181,21.631199153992533
769,0.9737373737373738,-0.625,0.5172827749163181,19.941210813684652
770,0.9737373737373738,-0.375,0.5172827749163181,16.722722393887018
771,0.9737373737373738,-0.125,0.5172827749163181,12.691755819592233
772,0.9737373737373738,0.125,0.5172827749163181,8.899526130547788
773,0.9737373737373738,0.375,0.5172827749163181,6.005141733505884
774,0.9737373737373738,0.625,0.5172827749163181,3.4391061979994473
775,0.9737373737373738,0.875,0.5172827749163181,1.7615202406898625
776,0.9757575757575758,-0.875,0.5132202765522464,18.53000676029362
777,0.9757575757575758,-0.625,0.5132202765522464,17.085102645496665
778,0.9757575757575758,-0.375,0.5132202765522464,14.333290421507707
779,0.9757575757575758,-0.125,0.5132202765522464,10.885588639619062
780,0.9757575757575758,0.125,0.5132202765522464,7.6395499390552635
781,0.9757575757575758,0.375,0.5132202765522464,5.159320279632176
782,0.9757575757575758,0.625,0.5132202765522464,2.9554781704310185
783,0.9757575757575758,0.875,0.5132202765522464,1.5133513063678978
784,0.9777777777777777,-0.875,0.5091504326335898,15.656879630161026
785,0.9777777777777777,-0.625,0.5091504326335898,14.438382084495007
786,0.9777777777777777,-0.375,0.5091504326335898,12.117689995917745
787,0.9777777777777777,-0.125,0.5091504326335898,9.20909822408464
788,0.9777777777777777,0.125,0.5091504326335898,6.468498596367683
789,0.9777777777777777,0.375,0.5091504326335898,4.372164739339761
790,0.9777777777777777,0.625,0.5091504326335898,2.505224709812333
791,0.9777777777777777,0.875,0.5091504326335898,1.282415034368775
792,0.9797979797979798,-0.875,0.5050731010832828,13.014583246057027
793,0.9797979797979798,-0.625,0.5050731010832828,12.003700630613846
794,0.9797979797979798,-0.375,0.5050731010832828,10.078355653539582
795,0.9797979797979798,-0.125,0.5050731010832828,7.664401489504093
796,0.9797979797979798,0.125,0.5050731010832828,5.388093240639665
797,0.9797979797979798,0.375,0.5050731010832828,3.6449914708133786
798,0.9797979797979798,0.625,0.5050731010832828,2.0891228721636335
799,0.9797979797979798,0.875,0.5050731010832828,1.069093714659147
800,0.9818181818181818,-0.875,0.500988133601892,10.594534239395802
801,0.9818181818181818,-0.625,0.500988133601892,9.77325164192625
802,0.9818181818181818,-0.375,0.500988133601892,8.20895854808863
803,0.9818181818181818,-0.125,0.500988133601892,6.24697285884655
804,0.9818181818181818,0.125,0.500988133601892,4.395405400590257
805,0.9818181818181818,0.375,0.500988133601892,2.9759855612649635
806,0.9818181818181818,0.625,0.500988133601892,1.706159639706152
807,0.9818181818181818,0.875,0.500988133601892,0.87285211851914
808,0.9838383838383838,-0.875,0.49689543794225416,8.41373718184724
809,0.9838383838383838,-0.625,0.49689543794225416,7.762811267348984
810,0.9838383838383838,-0.375,0.49689543794225416,6.52293531249162
811,0.9838383838383838,-0.125,0.49689543794225416,4.967274441360582
812,0.9838383838383838,0.125,0.49689543794225416,3.498004892717007
813,0.9838383838383838,0.375,0.49689543794225416,2.370409185371552
814,0.9838383838383838,0.625,0.49689543794225416,1.3593718868735984
815,0.9838383838383838,0.875,0.49689543794225416,0.6952299415656289
816,0.9858585858585859,-0.875,0.4927949420776444,6.475402097563725
817,0.9858585858585859,-0.625,0.4927949420776444,5.9754484838785435
818,0.9858585858585859,-0.375,0.4927949420776444,5.023085496877148
819,0.9858585858585859,-0.125,0.4927949420776444,3.827720004879829
820,0.9858585858585859,0.125,0.4927949420776444,2.697840794299209
821,0.9858585858585859,0.375,0.4927949420776444,1.8297478849507323
822,0.9858585858585859,0.625,0.4927949420776444,1.0496371589417106
823,0.9858585858585859,0.875,0.4927949420776444,0.5366591295869344
824,0.9878787878787879,-0.875,0.4886866196948018,4.782891667331533
825,0.9878787878787879,-0.625,0.4886866196948018,4.4143747212575954
826,0.9878787878787879,-0.375,0.4886866196948018,3.712331836813347
827,0.9878787878787879,-0.125,0.4886866196948018,2.830822033910917
828,0.9878787878787879,0.125,0.4886866196948018,1.9969368892388069
829,0.9878787878787879,0.375,0.4886866196948018,1.355542074703638
830,0.9878787878787879,0.625,0.4886866196948018,0.7778648261966279
831,0.9878787878787879,0.875,0.4886866196948018,0.3975873546495657
832,0.9898989898989898,-0.875,0.48457050007315267,3.339648125410351
833,0.9898989898989898,-0.625,0.48457050007315267,3.082873523270885
834,0.9898989898989898,-0.375,0.48457050007315267,2.59366526386863
835,0.9898989898989898,-0.125,0.48457050007315267,1.9791593837425154
836,0.9898989898989898,0.125,0.48457050007315267,1.3973791323068538
837,0.9898989898989898,0.375,0.48457050007315267,0.9493860555289573
838,0.9898989898989898,0.625,0.48457050007315267,0.5449988998331134
839,0.9898989898989898,0.875,0.48457050007315267,0.2784794278854996
840,0.9919191919191919,-0.875,0.4804466228087652,2.149136918749222
841,0.9919191919191919,-0.625,0.4804466228087652,1.9842587935460667
842,0.9919191919191919,-0.375,0.4804466228087652,1.6700949944383605
843,0.9919191919191919,-0.125,0.4804466228087652,1.2753051363541046
844,0.9919191919191919,0.125,0.4804466228087652,0.9012282674077945
845,0.9919191919191919,0.375,0.4804466228087652,0.6128420943959756
846,0.9919191919191919,0.625,0.4804466228087652,0.35195857827296523
847,0.9919191919191919,0.875,0.4804466228087652,0.17978710748669594
848,0.9939393939393939,-0.875,0.4763150598400602,1.2157679543116506
849,0.9939393939393939,-0.625,0.4763150598400602,1.1227183132744074
850,0.9939393939393939,-0.375,0.4763150598400602,0.9453819647351371
851,0.9939393939393939,-0.125,0.4763150598400602,0.7224327591149058
852,0.9939393939393939,0.125,0.4763150598400602,0.5109957637469573
853,0.9939393939393939,0.375,0.4763150598400602,0.3477982380519449
854,0.9939393939393939,0.625,0.4763150598400602,0.19985539388385443
855,0.9939393939393939,0.875,0.4763150598400602,0.10205923851633364
856,0.9959595959595959,-0.875,0.4721758924958279,0.5435910564113112
857,0.9959595959595959,-0.625,0.4721758924958279,0.5021053208396582
858,0.9959595959595959,-0.375,0.4721758924958279,0.4230070078758714
859,0.9959595959595959,-0.125,0.4721758924958279,0.32350652457548656
860,0.9959595959595959,0.125,0.4721758924958279,0.22905123613439501
861,0.9959595959595959,0.375,0.4721758924958279,0.15605123352557776
862,0.9959595959595959,0.625,0.4721758924958279,0.08975088376236505
863,0.9959595959595959,0.875,0.4721758924958279,0.04581889409974999
864,0.997979797979798,-0.875,0.46802920210587307,0.13685173539410542
865,0.997979797979798,-0.625,0.46802920210587307,0.12645644402097822
866,0.997979797979798,-0.375,0.46802920210587307,0.10661056947584993
867,0.997979797979798,-0.125,0.46802920210587307,0.08161960176729612
868,0.997979797979798,0.125,0.46802920210587307,0.05786247980419642
869,0.997979797979798,0.375,0.46802920210587307,0.03947021328289191
870,0.997979797979798,0.625,0.46802920210587307,0.022749487995365757
871,0.997979797979798,0.875,0.46802920210587307,0.011610391763855468
872,1.0,-0.875,0.46387507,0.0
873,1.0,-0.625,0.46387507,0.0
874,1.0,-0.375,0.46387507,0.0
875,1.0,-0.125,0.46387507,0.0
876,1.0,0.125,0.46387507,0.0
877,1.0,0.375,0.46387507,0.0
878,1.0,0.625,0.46387507,0.0
879,1.0,0.875,0.46387507,0.0
